"","biomass","target","sp.1","sp.2","sp.3","sp.4","sp.5","sp.6","sp.7"
"1",1.59878718156574,"1",1,0,0,0,0,0,0
"2",0.655777904141589,"1",5,0,0,0,0,0,0
"3",0.387676091075417,"1",10,0,0,0,0,0,0
"4",0.170000782729913,"1",25,0,0,0,0,0,0
"5",0.0868939510176653,"1",50,0,0,0,0,0,0
"6",0.0584984811459705,"1",75,0,0,0,0,0,0
"7",0.0442272431235711,"1",100,0,0,0,0,0,0
"8",0.0260253005754737,"1",175,0,0,0,0,0,0
"9",0.0185540477301014,"1",250,0,0,0,0,0,0
"10",1.36920159449983,"1",0,1,0,0,0,0,0
"11",0.487772441923338,"1",0,5,0,0,0,0,0
"12",0.270344109478753,"1",0,10,0,0,0,0,0
"13",0.114391552129452,"1",0,25,0,0,0,0,0
"14",0.0581227808067161,"1",0,50,0,0,0,0,0
"15",0.0393534279363671,"1",0,75,0,0,0,0,0
"16",0.0302573539061746,"1",0,100,0,0,0,0,0
"17",0.017264746926081,"1",0,175,0,0,0,0,0
"18",0.0119901942229001,"1",0,250,0,0,0,0,0
"19",1.55201799578466,"1",0,0,1,0,0,0,0
"20",0.647834505520428,"1",0,0,5,0,0,0,0
"21",0.368066899179637,"1",0,0,10,0,0,0,0
"22",0.163500098562395,"1",0,0,25,0,0,0,0
"23",0.0843775369148155,"1",0,0,50,0,0,0,0
"24",0.0563026228681042,"1",0,0,75,0,0,0,0
"25",0.0424711783436033,"1",0,0,100,0,0,0,0
"26",0.0243249094620135,"1",0,0,175,0,0,0,0
"27",0.0173998426934203,"1",0,0,250,0,0,0,0
"28",1.67227047486075,"1",0,0,0,1,0,0,0
"29",0.723558155632221,"1",0,0,0,5,0,0,0
"30",0.429899964725306,"1",0,0,0,10,0,0,0
"31",0.192094567107788,"1",0,0,0,25,0,0,0
"32",0.100813509217384,"1",0,0,0,50,0,0,0
"33",0.0683291268564751,"1",0,0,0,75,0,0,0
"34",0.0516903485664582,"1",0,0,0,100,0,0,0
"35",0.0296656629915929,"1",0,0,0,175,0,0,0
"36",0.020651592316068,"1",0,0,0,250,0,0,0
"37",1.97354357486318,"1",0,0,0,0,1,0,0
"38",1.06624430473844,"1",0,0,0,0,5,0,0
"39",0.671580346837205,"1",0,0,0,0,10,0,0
"40",0.323483400108081,"1",0,0,0,0,25,0,0
"41",0.172544780079347,"1",0,0,0,0,50,0,0
"42",0.118040024575296,"1",0,0,0,0,75,0,0
"43",0.0906030571837866,"1",0,0,0,0,100,0,0
"44",0.0513485483593795,"1",0,0,0,0,175,0,0
"45",0.0369501694686204,"1",0,0,0,0,250,0,0
"46",1.59803913722222,"1",0,0,0,0,0,1,0
"47",0.660220169490971,"1",0,0,0,0,0,5,0
"48",0.37764510196998,"1",0,0,0,0,0,10,0
"49",0.167828172192085,"1",0,0,0,0,0,25,0
"50",0.0878618466127796,"1",0,0,0,0,0,50,0
"51",0.0602816936367179,"1",0,0,0,0,0,75,0
"52",0.0429824054166046,"1",0,0,0,0,0,100,0
"53",0.0254855099004451,"1",0,0,0,0,0,175,0
"54",0.0177860189368709,"1",0,0,0,0,0,250,0
"55",1.78344813115348,"1",0,0,0,0,0,0,1
"56",0.825170110104926,"1",0,0,0,0,0,0,5
"57",0.500784506669793,"1",0,0,0,0,0,0,10
"58",0.223092023347795,"1",0,0,0,0,0,0,25
"59",0.118246410862871,"1",0,0,0,0,0,0,50
"60",0.0796605653873367,"1",0,0,0,0,0,0,75
"61",0.0607431708233246,"1",0,0,0,0,0,0,100
"62",0.0343150215173108,"1",0,0,0,0,0,0,175
"63",0.0239707184428989,"1",0,0,0,0,0,0,250
"64",3.94790394239148,"2",1,0,0,0,0,0,0
"65",1.37748258621064,"2",5,0,0,0,0,0,0
"66",0.776987127963497,"2",10,0,0,0,0,0,0
"67",0.33454020306148,"2",25,0,0,0,0,0,0
"68",0.168520175481826,"2",50,0,0,0,0,0,0
"69",0.116510449154903,"2",75,0,0,0,0,0,0
"70",0.0862915581071987,"2",100,0,0,0,0,0,0
"71",0.0489485618647366,"2",175,0,0,0,0,0,0
"72",0.03463889788524,"2",250,0,0,0,0,0,0
"73",4.68693625932694,"2",0,1,0,0,0,0,0
"74",1.91310508355349,"2",0,5,0,0,0,0,0
"75",1.13517380174973,"2",0,10,0,0,0,0,0
"76",0.492126345973373,"2",0,25,0,0,0,0,0
"77",0.258845827327278,"2",0,50,0,0,0,0,0
"78",0.173144151055916,"2",0,75,0,0,0,0,0
"79",0.129527154410066,"2",0,100,0,0,0,0,0
"80",0.0738529639940326,"2",0,175,0,0,0,0,0
"81",0.0521909490717916,"2",0,250,0,0,0,0,0
"82",4.98460666185091,"2",0,0,1,0,0,0,0
"83",2.19931637376606,"2",0,0,5,0,0,0,0
"84",1.26214257131834,"2",0,0,10,0,0,0,0
"85",0.573764470518579,"2",0,0,25,0,0,0,0
"86",0.294812880196385,"2",0,0,50,0,0,0,0
"87",0.203895061953659,"2",0,0,75,0,0,0,0
"88",0.152144558548336,"2",0,0,100,0,0,0,0
"89",0.0878694735113897,"2",0,0,175,0,0,0,0
"90",0.0628156032343252,"2",0,0,250,0,0,0,0
"91",4.0012234812934,"2",0,0,0,1,0,0,0
"92",1.43882272808196,"2",0,0,0,5,0,0,0
"93",0.805003789726121,"2",0,0,0,10,0,0,0
"94",0.340943292242998,"2",0,0,0,25,0,0,0
"95",0.176861036946795,"2",0,0,0,50,0,0,0
"96",0.117065486155948,"2",0,0,0,75,0,0,0
"97",0.0892530179232342,"2",0,0,0,100,0,0,0
"98",0.0504134193199189,"2",0,0,0,175,0,0,0
"99",0.0358975278522951,"2",0,0,0,250,0,0,0
"100",7.10510672891652,"2",0,0,0,0,1,0,0
"101",6.97873260376675,"2",0,0,0,0,5,0,0
"102",6.69444574490627,"2",0,0,0,0,10,0,0
"103",6.21080359913803,"2",0,0,0,0,25,0,0
"104",5.42517565699811,"2",0,0,0,0,50,0,0
"105",4.83108299527772,"2",0,0,0,0,75,0,0
"106",4.37618389621598,"2",0,0,0,0,100,0,0
"107",3.38559563288853,"2",0,0,0,0,175,0,0
"108",2.7571276925904,"2",0,0,0,0,250,0,0
"109",4.39265880935009,"2",0,0,0,0,0,1,0
"110",1.72358089470665,"2",0,0,0,0,0,5,0
"111",0.979680919055428,"2",0,0,0,0,0,10,0
"112",0.427572311461727,"2",0,0,0,0,0,25,0
"113",0.22064774981953,"2",0,0,0,0,0,50,0
"114",0.14931954861721,"2",0,0,0,0,0,75,0
"115",0.111221647736725,"2",0,0,0,0,0,100,0
"116",0.0644166016823626,"2",0,0,0,0,0,175,0
"117",0.045713464198194,"2",0,0,0,0,0,250,0
"118",5.39137484833422,"2",0,0,0,0,0,0,1
"119",2.5936812559049,"2",0,0,0,0,0,0,5
"120",1.5735996931379,"2",0,0,0,0,0,0,10
"121",0.710900150864031,"2",0,0,0,0,0,0,25
"122",0.380048247256806,"2",0,0,0,0,0,0,50
"123",0.258998932544285,"2",0,0,0,0,0,0,75
"124",0.194167795152576,"2",0,0,0,0,0,0,100
"125",0.113371619165956,"2",0,0,0,0,0,0,175
"126",0.0794910568309398,"2",0,0,0,0,0,0,250
"127",6.16521089794151,"3",1,0,0,0,0,0,0
"128",2.62207311352115,"3",5,0,0,0,0,0,0
"129",1.52100271993434,"3",10,0,0,0,0,0,0
"130",0.657574502392146,"3",25,0,0,0,0,0,0
"131",0.346447026998595,"3",50,0,0,0,0,0,0
"132",0.233284717409565,"3",75,0,0,0,0,0,0
"133",0.174497632272016,"3",100,0,0,0,0,0,0
"134",0.101027055779628,"3",175,0,0,0,0,0,0
"135",0.0700167311630663,"3",250,0,0,0,0,0,0
"136",5.6382800534975,"3",0,1,0,0,0,0,0
"137",2.15496688781114,"3",0,5,0,0,0,0,0
"138",1.19154642725178,"3",0,10,0,0,0,0,0
"139",0.519403846226101,"3",0,25,0,0,0,0,0
"140",0.262028355931791,"3",0,50,0,0,0,0,0
"141",0.178393834615951,"3",0,75,0,0,0,0,0
"142",0.13380673258284,"3",0,100,0,0,0,0,0
"143",0.0779252671094457,"3",0,175,0,0,0,0,0
"144",0.0542037369487389,"3",0,250,0,0,0,0,0
"145",5.3859569895577,"3",0,0,1,0,0,0,0
"146",1.92141071939537,"3",0,0,5,0,0,0,0
"147",1.08479025164671,"3",0,0,10,0,0,0,0
"148",0.463187264201935,"3",0,0,25,0,0,0,0
"149",0.233402083693219,"3",0,0,50,0,0,0,0
"150",0.158030685335115,"3",0,0,75,0,0,0,0
"151",0.119170742803514,"3",0,0,100,0,0,0,0
"152",0.0684041919448618,"3",0,0,175,0,0,0,0
"153",0.0480933959089224,"3",0,0,250,0,0,0,0
"154",9.08146839507436,"3",0,0,0,1,0,0,0
"155",7.68508543994146,"3",0,0,0,5,0,0,0
"156",6.20566753280993,"3",0,0,0,10,0,0,0
"157",3.88518940571631,"3",0,0,0,25,0,0,0
"158",2.45870081779354,"3",0,0,0,50,0,0,0
"159",1.82871469672112,"3",0,0,0,75,0,0,0
"160",1.4256490452914,"3",0,0,0,100,0,0,0
"161",0.856091746064369,"3",0,0,0,175,0,0,0
"162",0.618353618669573,"3",0,0,0,250,0,0,0
"163",6.21886949367665,"3",0,0,0,0,1,0,0
"164",2.56765962715429,"3",0,0,0,0,5,0,0
"165",1.46435737945119,"3",0,0,0,0,10,0,0
"166",0.65443453356392,"3",0,0,0,0,25,0,0
"167",0.332961545949117,"3",0,0,0,0,50,0,0
"168",0.225472922912789,"3",0,0,0,0,75,0,0
"169",0.168460032073229,"3",0,0,0,0,100,0,0
"170",0.0981856414123896,"3",0,0,0,0,175,0,0
"171",0.0699631536586603,"3",0,0,0,0,250,0,0
"172",5.3729710282101,"3",0,0,0,0,0,1,0
"173",1.91717852165392,"3",0,0,0,0,0,5,0
"174",1.06684110378225,"3",0,0,0,0,0,10,0
"175",0.457714776266334,"3",0,0,0,0,0,25,0
"176",0.233963507641765,"3",0,0,0,0,0,50,0
"177",0.158104921367782,"3",0,0,0,0,0,75,0
"178",0.11921363049108,"3",0,0,0,0,0,100,0
"179",0.0671328206755057,"3",0,0,0,0,0,175,0
"180",0.0480393547294385,"3",0,0,0,0,0,250,0
"181",9.52929003094014,"3",0,0,0,0,0,0,1
"182",8.31147753787887,"3",0,0,0,0,0,0,5
"183",7.3826575430183,"3",0,0,0,0,0,0,10
"184",5.47167412553616,"3",0,0,0,0,0,0,25
"185",3.75352088649839,"3",0,0,0,0,0,0,50
"186",2.91879493872862,"3",0,0,0,0,0,0,75
"187",2.30233691704384,"3",0,0,0,0,0,0,100
"188",1.48697517102259,"3",0,0,0,0,0,0,175
"189",1.08902252241417,"3",0,0,0,0,0,0,250
"190",4.25525813475962,"4",1,0,0,0,0,0,0
"191",1.43004436184482,"4",5,0,0,0,0,0,0
"192",0.787828635387021,"4",10,0,0,0,0,0,0
"193",0.332959021662882,"4",25,0,0,0,0,0,0
"194",0.169934923662043,"4",50,0,0,0,0,0,0
"195",0.114415999012481,"4",75,0,0,0,0,0,0
"196",0.0864049610593563,"4",100,0,0,0,0,0,0
"197",0.0488128850236164,"4",175,0,0,0,0,0,0
"198",0.0340638818116594,"4",250,0,0,0,0,0,0
"199",5.58444624853565,"4",0,1,0,0,0,0,0
"200",2.41015577527713,"4",0,5,0,0,0,0,0
"201",1.38768487473318,"4",0,10,0,0,0,0,0
"202",0.614627646046041,"4",0,25,0,0,0,0,0
"203",0.323373508831935,"4",0,50,0,0,0,0,0
"204",0.213879166276141,"4",0,75,0,0,0,0,0
"205",0.16363594072188,"4",0,100,0,0,0,0,0
"206",0.0951735908699244,"4",0,175,0,0,0,0,0
"207",0.0663749049469207,"4",0,250,0,0,0,0,0
"208",7.08839143626317,"4",0,0,1,0,0,0,0
"209",4.38553526902499,"4",0,0,5,0,0,0,0
"210",3.03342116141273,"4",0,0,10,0,0,0,0
"211",1.53261638288838,"4",0,0,25,0,0,0,0
"212",0.864797274065779,"4",0,0,50,0,0,0,0
"213",0.593366261598185,"4",0,0,75,0,0,0,0
"214",0.446956472645227,"4",0,0,100,0,0,0,0
"215",0.260268555427219,"4",0,0,175,0,0,0,0
"216",0.187886729590752,"4",0,0,250,0,0,0,0
"217",4.5336557966617,"4",0,0,0,1,0,0,0
"218",1.58538551898483,"4",0,0,0,5,0,0,0
"219",0.891777483840624,"4",0,0,0,10,0,0,0
"220",0.379624603688005,"4",0,0,0,25,0,0,0
"221",0.195550547051695,"4",0,0,0,50,0,0,0
"222",0.127763125022603,"4",0,0,0,75,0,0,0
"223",0.0981722689964193,"4",0,0,0,100,0,0,0
"224",0.0562668489397436,"4",0,0,0,175,0,0,0
"225",0.0392161723908243,"4",0,0,0,250,0,0,0
"226",4.22566692982304,"4",0,0,0,0,1,0,0
"227",1.39179194065445,"4",0,0,0,0,5,0,0
"228",0.774486251376327,"4",0,0,0,0,10,0,0
"229",0.324941955627524,"4",0,0,0,0,25,0,0
"230",0.168879048910508,"4",0,0,0,0,50,0,0
"231",0.110980702861692,"4",0,0,0,0,75,0,0
"232",0.0835502840226746,"4",0,0,0,0,100,0,0
"233",0.0481152211878572,"4",0,0,0,0,175,0,0
"234",0.033860243461518,"4",0,0,0,0,250,0,0
"235",5.25556079889174,"4",0,0,0,0,0,1,0
"236",2.14065324172699,"4",0,0,0,0,0,5,0
"237",1.2483832641313,"4",0,0,0,0,0,10,0
"238",0.543168271621298,"4",0,0,0,0,0,25,0
"239",0.279592489864743,"4",0,0,0,0,0,50,0
"240",0.188049394051929,"4",0,0,0,0,0,75,0
"241",0.141007659852419,"4",0,0,0,0,0,100,0
"242",0.0815357065915147,"4",0,0,0,0,0,175,0
"243",0.0585601369731114,"4",0,0,0,0,0,250,0
"244",4.54671844379495,"4",0,0,0,0,0,0,1
"245",1.65680912241564,"4",0,0,0,0,0,0,5
"246",0.927519767442816,"4",0,0,0,0,0,0,10
"247",0.401360507966685,"4",0,0,0,0,0,0,25
"248",0.208797233621638,"4",0,0,0,0,0,0,50
"249",0.135918798926198,"4",0,0,0,0,0,0,75
"250",0.103149988433392,"4",0,0,0,0,0,0,100
"251",0.0598231628643804,"4",0,0,0,0,0,0,175
"252",0.0409798440304556,"4",0,0,0,0,0,0,250
"253",5.81231945931644,"5",1,0,0,0,0,0,0
"254",2.87591229589913,"5",5,0,0,0,0,0,0
"255",1.74983687256718,"5",10,0,0,0,0,0,0
"256",0.810685110092271,"5",25,0,0,0,0,0,0
"257",0.423299502863153,"5",50,0,0,0,0,0,0
"258",0.292617275878008,"5",75,0,0,0,0,0,0
"259",0.220965700984782,"5",100,0,0,0,0,0,0
"260",0.127658345001337,"5",175,0,0,0,0,0,0
"261",0.0892821965633556,"5",250,0,0,0,0,0,0
"262",3.90642652638905,"5",0,1,0,0,0,0,0
"263",1.29614202647721,"5",0,5,0,0,0,0,0
"264",0.719947909514713,"5",0,10,0,0,0,0,0
"265",0.294621191897349,"5",0,25,0,0,0,0,0
"266",0.152215910902407,"5",0,50,0,0,0,0,0
"267",0.103949810695721,"5",0,75,0,0,0,0,0
"268",0.0766868028465566,"5",0,100,0,0,0,0,0
"269",0.0445329382425615,"5",0,175,0,0,0,0,0
"270",0.0314941401192434,"5",0,250,0,0,0,0,0
"271",4.66681942327752,"5",0,0,1,0,0,0,0
"272",1.83426515418459,"5",0,0,5,0,0,0,0
